,MAILWGT,POPDOC,YEAR,SPECCAT,MULTI1,ACEPTNEW,NPRIVATE,NMEDCARE,NMEDCAID,NWORKCMP,NSELFPAY,NNOCHRGE,IPAPHO,MCAREINS,OWNS1,NPCMH,NACO,NP4P,NMU,MIPS,APM,NOMIPSAPM,EMEDREC,EHRSAT,HHSMU,ESDOH,EBEHAV,ECPOE,ESCRIP,EWARN,ECTOE,ERADI,EREMIND,ECREATERES,EMSG,EGENLIST,ECCREPO,ECREATEPLAN,ESENDCQM,TEMP,TEMPCUSTOM,TEMPNOTES,FREENOTES,TELEMED,EPTREC,EDLREC,ESENDREC,SLFMOND,CSFREQ,CSELECT,PDMPFREQ,PDMPCHECK,PDMPUSE,PDMPSTATE,PDMP1,PDMP2,PDMP3,PDMP4,PDMP5,PDMP6,PDMP7,PDMP8,PDMP9,METHSRPAP,METHSEHRWEB,SEAMBOUT,SEHOSPU,SEBHP,SELTCP,METHREHRWEB,REAMBOUT,REHOSPU,REBHP,RELTCP,PHAPHI,PHA1,PHA2,PHA3,PHA4,HPCNOT,HREF,HEDNOT,HTOCSUM,NSEARCH,NPCNOT,NVAX,NCSUM,INTPHI,INTCSUM,COMPMED,COMPALL,COMPPROB,CINPOC,EUSEPHIOUT,REASON1,REASON2,REASON3,REASON4,REASON5,REASON6,HIEQOC,HIEEFF,HIEPRVRXER,HIECARE,HIEDUPTEST,LACKCAP,ITSTAFF,HIECOSTOUT,MULPORTOUT,EVENDOROTH,INFOHIE,ELOCATADD,LOSEPAT,TIMEOUT,STAFFSUP,EASEDOC,TIMEDOC,TIMEPAT,TIMEBILL,DOCALIGN,WCOMPEMR,COMPTYPE,WAVECOMP,MDDO,PHYSEX,PAGE50,DISPEMR,EHRNAME,MULTIR1,LOCSIZCAT,PSIZECAT_P,NUMLOC_P,MIDLEVP1_P,PCTMCAID_P,SETTING_P,PHYID_P,STRAT_P
20,565.20648,5717.3403267324775,2018.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,1.0,1.0,3.0,1.0,2.0,2.0,-8.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,-8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,-9.0,-9.0,-9.0,-9.0,-8.0,-7.0,-7.0,-7.0,-8.0,-7.0,1.0,1.0,1.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,5.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0,-9.0,2.0,617.0,5.0
21,565.20648,5717.3403267324775,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.0,-9.0,2.0,-8.0,-8.0,-8.0,-8.0,3.0,3.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,2.0,2.0,3.0,-7.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1879.0,5.0
22,565.20648,5717.3403267324775,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,-8.0,-8.0,-8.0,-8.0,1.0,2.0,2.0,2.0,2.0,1.0,-8.0,-8.0,-8.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,-8.0,-8.0,1.0,1.0,1.0,1.0,1.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,-9.0,1.0,1.0,1.0,2.0,1.0,-8.0,-7.0,-8.0,-8.0,-8.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,7.0,1.0,4.0,3.0,1.0,4.0,3.0,1.0,1985.0,5.0
23,565.20648,5717.3403267324775,2018.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,-8.0,-8.0,-8.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,-8.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,4.0,2.0,4.0,1.0,1.0,333.0,5.0
24,565.20648,5717.3403267324775,2018.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,-8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,-8.0,-8.0,-8.0,-8.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,-8.0,-8.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,-8.0,2.0,-8.0,1.0,1.0,1.0,-8.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,1.0,5.0,4.0,2.0,4.0,0.0,1.0,1845.0,5.0
25,565.20648,5717.3403267324775,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,3.0,1.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,2.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,2.0,1.0,2.0,-8.0,2.0,-8.0,1.0,1.0,-8.0,2.0,-8.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,12.0,1.0,5.0,4.0,2.0,4.0,-9.0,1.0,1194.0,5.0
26,565.20648,5717.3403267324775,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-8.0,-8.0,-8.0,-8.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,3.0,2.0,2.0,2.0,3.0,-9.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,191.0,5.0
27,565.20648,5717.3403267324775,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,1.0,2.0,2.0,2.0,2.0,4.0,-7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,12.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,681.0,5.0
28,565.20648,5717.3403267324775,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,-8.0,-8.0,-8.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,-7.0,1.0,1.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,-8.0,1.0,1.0,2.0,-7.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,978.0,5.0
29,565.20648,5717.3403267324775,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,-8.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,-8.0,1.0,2.0,3.0,3.0,2.0,1.0,-8.0,-8.0,-8.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,3.0,4.0,2.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,1.0,1.0,3.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,-8.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,532.0,5.0
30,3627.35699,31474.943820000757,2018.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-9.0,1.0,2.0,-9.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-9.0,-9.0,2.0,2.0,-8.0,-8.0,-8.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,1.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,1.0,-8.0,-8.0,-8.0,3.0,2.0,3.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1533.0,6.0
31,3627.35699,31474.943820000757,2018.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-8.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,14.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1628.0,6.0
32,3627.35699,31474.943820000757,2018.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-8.0,-8.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,1.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,-8.0,-8.0,1.0,2.0,1.0,-8.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,13.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1650.0,6.0
33,2786.33492,31474.943820000757,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-8.0,-8.0,-8.0,1.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,-8.0,-8.0,1.0,-8.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,4.0,3.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-8.0,1.0,1.0,2.0,-8.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1279.0,6.0
34,2786.33492,31474.943820000757,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,-9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-8.0,-8.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,-7.0,1.0,1.0,1.0,2.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,-9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,48.0,6.0
35,3627.35699,31474.943820000757,2018.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-8.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,-8.0,-8.0,-8.0,-8.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,-8.0,-8.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-8.0,-7.0,-7.0,-7.0,-7.0,1.0,4.0,4.0,4.0,4.0,-8.0,-7.0,-7.0,-7.0,-7.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,-8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,-8.0,-8.0,1.0,-7.0,-7.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,7.0,2.0,5.0,5.0,2.0,4.0,1.0,1.0,1098.0,6.0
36,3627.35699,31474.943820000757,2018.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,-8.0,-8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-8.0,-8.0,1.0,1.0,1.0,-8.0,1.0,1.0,-8.0,-8.0,1.0,1.0,1.0,-8.0,-8.0,1.0,-8.0,2.0,2.0,2.0,1.0,-8.0,2.0,-8.0,3.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,2.0,2.0,1.0,1.0,-8.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,477.0,6.0
37,151.9058,1274.014771295807,2018.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,-9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,3.0,-8.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,2.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,-7.0,1.0,1.0,1.0,3.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,-8.0,1.0,1.0,2.0,-8.0,-7.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1267.0,7.0
38,151.9058,1274.014771295807,2018.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-8.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,-8.0,-8.0,2.0,1.0,3.0,2.0,2.0,2.0,-8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-7.0,2.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-9.0,1.0,1.0,1.0,-7.0,-8.0,2.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,12.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1363.0,7.0
39,151.9058,1274.014771295807,2018.0,2.0,2.0,1.0,2.0,1.0,-8.0,1.0,2.0,2.0,-8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,-8.0,-8.0,2.0,1.0,-8.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,2.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,-8.0,-8.0,-8.0,-7.0,-7.0,-7.0,-7.0,4.0,4.0,4.0,4.0,2.0,-7.0,-7.0,-7.0,-8.0,-7.0,-8.0,-8.0,-8.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,-8.0,-8.0,-7.0,-7.0,-7.0,2.0,-8.0,-7.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,2.0,5.0,5.0,1.0,4.0,-9.0,2.0,1496.0,7.0
40,151.9058,1274.014771295807,2018.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,-8.0,-8.0,2.0,3.0,4.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,2.0,2.0,2.0,-7.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-8.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,5.0,1.0,4.0,2.0,1.0,1871.0,7.0
